Product_ID,Category,Product_Name,Sub_Category
FUR-CH-10000847,Furniture,Global Executive Mid-Back Managers Chair,Chairs
OFF-PA-10001293,Office Supplies,Xerox 1946,Paper
OFF-AR-10000634,Office Supplies,Newell 320,Art
FUR-FU-10004270,Furniture,Eldon Image Series Desk Accessories  Burgundy,Furnishings
OFF-AR-10003770,Office Supplies,Newell 340,Art
OFF-LA-10003121,Office Supplies,Avery 506,Labels
OFF-PA-10002262,Office Supplies,Xerox 192,Paper
OFF-PA-10002464,Office Supplies,HP Office Recycled Paper (20Lb. and 87 Bright),Paper
OFF-ST-10002214,Office Supplies,X-Rack File for Hanging Folders,Storage
OFF-PA-10000130,Office Supplies,Xerox 199,Paper
TEC-AC-10000865,Technology,WD My Passport Ultra 500GB Portable External Hard Drive,Accessories
OFF-FA-10003021,Office Supplies,Staples,Fasteners
TEC-PH-10003580,Technology,Cisco IP Phone 7961G-GE VoIP phone,Phones
TEC-AC-10001109,Technology,Logitech Trackman Marble Mouse,Accessories
OFF-PA-10001838,Office Supplies,Adams Telephone Message Book W/Dividers/Space For Phone Numbers  5 1/4X8 1/2  300/Messages,Paper
OFF-ST-10004950,Office Supplies,Acco Perma 3000 Stacking Storage Drawers,Storage
OFF-PA-10003823,Office Supplies,Xerox 197,Paper
TEC-PH-10001300,Technology,iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5  4S 4,Phones
FUR-TA-10003715,Furniture,Hon 2111 Invitation Series Corner Table,Tables
TEC-MA-10004458,Technology,Lexmark X 9575 Professional All-in-One Color Printer,Machines
OFF-BI-10004965,Office Supplies,Ibico Covers for Plastic or Wire Binding Elements,Binders
OFF-AR-10001419,Office Supplies,Newell 325,Art
OFF-PA-10002586,Office Supplies,Xerox 1970,Paper
OFF-AR-10002221,Office Supplies,12 Colored Short Pencils,Art
FUR-FU-10002456,Furniture,Master Caster Door Stop  Large Neon Orange,Furnishings
OFF-FA-10004968,Office Supplies,Rubber Band Ball,Fasteners
OFF-PA-10001274,Office Supplies,Loose Memo Sheets,Paper
OFF-PA-10001125,Office Supplies,Xerox 1988,Paper
OFF-ST-10000344,Office Supplies,Neat Ideas Personal Hanging Folder Files  Black,Storage
OFF-ST-10003324,Office Supplies,Belkin OmniView SE Rackmount Kit,Storage
OFF-ST-10000419,Office Supplies,Rogers Jumbo File  Granite,Storage
OFF-AP-10001626,Office Supplies,Commercial WindTunnel Clean Air Upright Vacuum  Replacement Belts  Filtration Bags,Appliances
FUR-FU-10003981,Furniture,Eldon Wave Desk Accessories,Furnishings
OFF-ST-10001291,Office Supplies,Tenex Personal Self-Stacking Standard File Box  Black/Gray,Storage
OFF-AP-10004868,Office Supplies,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Appliances
OFF-LA-10002195,Office Supplies,Avery 481,Labels
OFF-AR-10001315,Office Supplies,Newell 310,Art
OFF-EN-10003134,Office Supplies,Staple envelope,Envelopes
OFF-AR-10001955,Office Supplies,Newell 319,Art
OFF-LA-10001641,Office Supplies,Avery 518,Labels
OFF-ST-10001370,Office Supplies,Sensible Storage WireTech Storage Systems,Storage
TEC-AC-10003038,Technology,Kingston Digital DataTraveler 16GB USB 2.0,Accessories
OFF-BI-10000088,Office Supplies,GBC Imprintable Covers,Binders
OFF-AR-10003504,Office Supplies,Newell 347,Art
OFF-EN-10003160,Office Supplies,Pastel Pink Envelopes,Envelopes
TEC-AC-10003280,Technology,Belkin F8E887 USB Wired Ergonomic Keyboard,Accessories
TEC-PH-10000169,Technology,ARKON Windshield Dashboard Air Vent Car Mount Holder,Phones
OFF-PA-10001526,Office Supplies,Xerox 1949,Paper
OFF-AP-10004336,Office Supplies,Conquest 14 Commercial Heavy-Duty Upright Vacuum  Collection System  Accessory Kit,Appliances
OFF-PA-10001357,Office Supplies,Xerox 1886,Paper
OFF-FA-10000992,Office Supplies,Acco Clips to Go Binder Clips  24 Clips in Two Sizes,Fasteners
OFF-AR-10001221,Office Supplies,Dixon Ticonderoga Erasable Colored Pencil Set  12-Color,Art
TEC-PH-10004830,Technology,Pyle PRT45 Retro Home Telephone,Phones
OFF-PA-10004519,Office Supplies,Spiral Phone Message Books with Labels by Adams,Paper
FUR-BO-10000362,Furniture,Sauder Inglewood Library Bookcases,Bookcases
OFF-PA-10000308,Office Supplies,Xerox 1901,Paper
OFF-SU-10001165,Office Supplies,Acme Elite Stainless Steel Scissors,Supplies
FUR-FU-10001488,Furniture,Tenex 46 x 60 Computer Anti-Static Chairmat  Rectangular Shaped,Furnishings
OFF-AR-10003251,Office Supplies,Prang Drawing Pencil Set,Art
OFF-AR-10001044,Office Supplies,BOSTON Ranger #55 Pencil Sharpener  Black,Art
OFF-AR-10000823,Office Supplies,Newell 307,Art
OFF-AR-10004456,Office Supplies,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Art
OFF-BI-10000591,Office Supplies,Avery Binder Labels,Binders
TEC-PH-10000441,Technology,VTech DS6151,Phones
TEC-AC-10004855,Technology,V7 USB Numeric Keypad,Accessories
OFF-AR-10001915,Office Supplies,Peel-Off China Markers,Art
OFF-ST-10000352,Office Supplies,Acco Perma 2700 Stacking Storage Drawers,Storage
OFF-PA-10000575,Office Supplies,Wirebound Message Books  Four 2 3/4 x 5 White Forms per Page,Paper
FUR-FU-10002937,Furniture,GE 48 Fluorescent Tube  Cool White Energy Saver  34 Watts  30/Box,Furnishings
TEC-AC-10003063,Technology,Micro Innovations USB RF Wireless Keyboard with Mouse,Accessories
FUR-FU-10004415,Furniture,Stacking Tray  Side-Loading  Legal  Smoke,Furnishings
OFF-ST-10002011,Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,Storage
TEC-PH-10000038,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Phones
OFF-PA-10002689,Office Supplies,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Paper
TEC-CO-10001766,Technology,Canon PC940 Copier,Copiers
OFF-PA-10004359,Office Supplies,Multicolor Computer Printout Paper,Paper
OFF-FA-10001135,Office Supplies,Brites Rubber Bands  1 1/2 oz. Box,Fasteners
OFF-BI-10004224,Office Supplies,Catalog Binders with Expanding Posts,Binders
TEC-PH-10003357,Technology,Grandstream GXP2100 Mainstream Business Phone,Phones
OFF-PA-10004475,Office Supplies,Xerox 1940,Paper
OFF-PA-10003001,Office Supplies,Xerox 1986,Paper
OFF-FA-10000611,Office Supplies,Binder Clips by OIC,Fasteners
OFF-BI-10001116,Office Supplies,Wilson Jones 1 Hanging DublLock Ring Binders,Binders
TEC-PH-10004922,Technology,RCA Visys Integrated PBX 8-Line Router,Phones
OFF-BI-10002353,Office Supplies,GBC VeloBind Cover Sets,Binders
OFF-FA-10002676,Office Supplies,Colored Push Pins,Fasteners
TEC-AC-10003023,Technology,Logitech G105 Gaming Keyboard,Accessories
OFF-PA-10000167,Office Supplies,Xerox 1925,Paper
TEC-PH-10002185,Technology,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Phones
FUR-FU-10000758,Furniture,DAX Natural Wood-Tone Poster Frame,Furnishings
TEC-MA-10004679,Technology,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Machines
OFF-AP-10002495,Office Supplies,Acco Smartsocket Table Surge Protector  6 Color-Coded Adapter Outlets,Appliances
OFF-BI-10002414,Office Supplies,GBC ProClick Spines for 32-Hole Punch,Binders
TEC-AC-10003133,Technology,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Accessories
TEC-AC-10002006,Technology,Memorex Micro Travel Drive 16 GB,Accessories
OFF-LA-10002381,Office Supplies,Avery 497,Labels
OFF-FA-10001843,Office Supplies,Staples,Fasteners
OFF-LA-10003077,Office Supplies,Avery 500,Labels
OFF-PA-10003424,Office Supplies,While you Were Out Message Book  One Form per Page,Paper
OFF-PA-10004405,Office Supplies,Rediform Voice Mail Log Books,Paper
FUR-BO-10003965,Furniture,OSullivan Manor Hill 2-Door Library in Brianna Oak,Bookcases
FUR-FU-10002088,Furniture,Nu-Dell Float Frame 11 x 14 1/2,Furnishings
TEC-AC-10000736,Technology,Logitech G600 MMO Gaming Mouse,Accessories
FUR-BO-10003966,Furniture,Sauder Facets Collection Library  Sky Alder Finish,Bookcases
OFF-AP-10000828,Office Supplies,Avanti 4.4 Cu. Ft. Refrigerator,Appliances
OFF-AP-10002906,Office Supplies,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Appliances
OFF-AP-10003860,Office Supplies,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Appliances
FUR-TA-10001307,Furniture,SAFCO PlanMaster Heigh-Adjustable Drafting Table Base  43w x 30d x 30-37h  Black,Tables
OFF-PA-10001457,Office Supplies,White GlueTop Scratch Pads,Paper
OFF-AP-10002082,Office Supplies,Holmes HEPA Air Purifier,Appliances
TEC-AC-10003590,Technology,TRENDnet 56K USB 2.0 Phone  Internet and Fax Modem,Accessories
OFF-PA-10004355,Office Supplies,Xerox 231,Paper
OFF-PA-10004947,Office Supplies,Easy-staple paper,Paper
FUR-TA-10004607,Furniture,Hon 2111 Invitation Series Straight Table,Tables
OFF-PA-10003893,Office Supplies,Xerox 1962,Paper
TEC-PH-10001817,Technology,Wilson Electronics DB Pro Signal Booster,Phones
FUR-BO-10000330,Furniture,Sauder Camden County Barrister Bookcase  Planked Cherry Finish,Bookcases
OFF-BI-10001900,Office Supplies,DXL Angle-View Binders with Locking Rings  Black,Binders
FUR-BO-10003159,Furniture,Sauder Camden County Collection Libraries  Planked Cherry Finish,Bookcases
FUR-FU-10001591,Furniture,Advantus Panel Wall Certificate Holder - 8.5x11,Furnishings
OFF-LA-10002034,Office Supplies,Avery 478,Labels
OFF-BI-10001628,Office Supplies,Acco Data Flex Cable Posts For Top & Bottom Load Binders  6 Capacity,Binders
OFF-ST-10000877,Office Supplies,Recycled Steel Personal File for Standard File Folders,Storage
OFF-AR-10004752,Office Supplies,Blackstonian Pencils,Art
OFF-PA-10000675,Office Supplies,Xerox 1919,Paper
OFF-PA-10001609,Office Supplies,Tops Wirebound Message Log Books,Paper
TEC-PH-10001615,Technology,AT&T CL82213,Phones
TEC-AC-10004568,Technology,Maxell LTO Ultrium - 800 GB,Accessories
FUR-CH-10001854,Furniture,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Chairs
OFF-AR-10000475,Office Supplies,Hunt BOSTON Vista Battery-Operated Pencil Sharpener  Black,Art
TEC-PH-10000455,Technology,GE 30522EE2,Phones
OFF-PA-10001994,Office Supplies,Ink Jet Note and Greeting Cards  8-1/2 x 5-1/2 Card Size,Paper
TEC-AC-10002926,Technology,Logitech Wireless Marathon Mouse M705,Accessories
TEC-PH-10004897,Technology,Mediabridge Sport Armband iPhone 5s,Phones
FUR-FU-10001196,Furniture,DAX Cubicle Frames - 8x10,Furnishings
OFF-PA-10000595,Office Supplies,Xerox 1929,Paper
OFF-LA-10000443,Office Supplies,Avery 501,Labels
OFF-LA-10001771,Office Supplies,Avery 513,Labels
OFF-AP-10001394,Office Supplies,Harmony Air Purifier,Appliances
FUR-FU-10002553,Furniture,Electrix Incandescent Magnifying Lamp  Black,Furnishings
OFF-AP-10004233,Office Supplies,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Appliances
FUR-CH-10004754,Furniture,Global Stack Chair with Arms  Black,Chairs
OFF-PA-10000809,Office Supplies,Xerox 206,Paper
FUR-FU-10002878,Furniture,Seth Thomas 14 Day/Date Wall Clock,Furnishings
TEC-PH-10002624,Technology,Samsung Galaxy S4 Mini,Phones
TEC-PH-10002885,Technology,Apple iPhone 5,Phones
TEC-PH-10000895,Technology,Polycom VVX 310 VoIP phone,Phones
TEC-MA-10000488,Technology,Bady BDG101FRU Card Printer,Machines
OFF-PA-10003729,Office Supplies,Xerox 1998,Paper
OFF-AP-10001005,Office Supplies,Honeywell Quietcare HEPA Air Cleaner,Appliances
FUR-CH-10000988,Furniture,Hon Olson Stacker Stools,Chairs
FUR-FU-10001986,Furniture,Dana Fluorescent Magnifying Lamp  White  36,Furnishings
FUR-FU-10004973,Furniture,Flat Face Poster Frame,Furnishings
OFF-ST-10000464,Office Supplies,Multi-Use Personal File Cart and Caster Set  Three Stacking Bins,Storage
OFF-PA-10000528,Office Supplies,Xerox 1981,Paper
OFF-PA-10003129,Office Supplies,Tops White Computer Printout Paper,Paper
OFF-AR-10003631,Office Supplies,Staples in misc. colors,Art
OFF-BI-10002133,Office Supplies,Wilson Jones Elliptical Ring 3 1/2 Capacity Binders  800 sheets,Binders
TEC-PH-10004959,Technology,Classic Ivory Antique Telephone ZL1810,Phones
FUR-BO-10001918,Furniture,Sauder Forest Hills Library with Doors  Woodland Oak Finish,Bookcases
FUR-FU-10001617,Furniture,Executive Impressions 8-1/2 Career Panel/Partition Cubicle Clock,Furnishings
TEC-PH-10002824,Technology,Jabra SPEAK 410 Multidevice Speakerphone,Phones
OFF-PA-10003309,Office Supplies,Xerox 211,Paper
OFF-ST-10002554,Office Supplies,Tennsco Industrial Shelving,Storage
OFF-AR-10002067,Office Supplies,Newell 334,Art
FUR-TA-10004175,Furniture,Hon 30 x 60 Table with Locking Drawer,Tables
FUR-TA-10004767,Furniture,Safco Drafting Table,Tables
OFF-EN-10002621,Office Supplies,Staple envelope,Envelopes
OFF-LA-10003714,Office Supplies,Avery 510,Labels
FUR-FU-10001889,Furniture,Ultra Door Pull Handle,Furnishings
OFF-AR-10003723,Office Supplies,Avery Hi-Liter Fluorescent Desk Style Markers,Art
OFF-PA-10000241,Office Supplies,IBM Multi-Purpose Copy Paper  8 1/2 x 11  Case,Paper
OFF-AR-10001446,Office Supplies,Newell 309,Art
OFF-BI-10001359,Office Supplies,GBC DocuBind TL300 Electric Binding System,Binders
OFF-EN-10001749,Office Supplies,Jiffy Padded Mailers with Self-Seal Closure,Envelopes
OFF-BI-10004390,Office Supplies,GBC DocuBind 200 Manual Binding Machine,Binders
TEC-PH-10004924,Technology,SKILCRAFT Telephone Shoulder Rest  2 x 6.5 x 2.5  Black,Phones
FUR-CH-10000155,Furniture,Global Comet Stacking Armless Chair,Chairs
OFF-BI-10001757,Office Supplies,Pressboard Hanging Data Binders for Unburst Sheets,Binders
FUR-FU-10004093,Furniture,Hand-Finished Solid Wood Document Frame,Furnishings
FUR-FU-10001037,Furniture,DAX Charcoal/Nickel-Tone Document Frame  5 x 7,Furnishings
OFF-PA-10001878,Office Supplies,Xerox 1891,Paper
TEC-MA-10003674,Technology,Hewlett-Packard Deskjet 5550 Printer,Machines
OFF-LA-10003190,Office Supplies,Avery 474,Labels
TEC-PH-10001809,Technology,Panasonic KX T7736-B Digital phone,Phones
OFF-BI-10003091,Office Supplies,GBC DocuBind TL200 Manual Binding Machine,Binders
FUR-CH-10003981,Furniture,Global Commerce Series Low-Back Swivel/Tilt Chairs,Chairs
OFF-ST-10002562,Office Supplies,Staple magnet,Storage
TEC-PH-10004345,Technology,Cisco SPA 502G IP Phone,Phones
TEC-PH-10001198,Technology,Avaya 4621SW VoIP phone,Phones
OFF-PA-10001972,Office Supplies,Xerox 214,Paper
TEC-PH-10002483,Technology,Motorola Moto X,Phones
FUR-BO-10000468,Furniture,OSullivan 2-Shelf Heavy-Duty Bookcases,Bookcases
TEC-AC-10001284,Technology,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Accessories
OFF-BI-10002082,Office Supplies,GBC Twin Loop Wire Binding Elements,Binders
OFF-ST-10001505,Office Supplies,Perma STOR-ALL Hanging File Box  13 1/8W x 12 1/4D x 10 1/2H,Storage
OFF-AR-10004582,Office Supplies,BIC Brite Liner Grip Highlighters,Art
TEC-AC-10002842,Technology,WD My Passport Ultra 2TB Portable External Hard Drive,Accessories
OFF-AP-10004785,Office Supplies,Holmes Replacement Filter for HEPA Air Cleaner  Medium Room,Appliances
TEC-AC-10002217,Technology,Imation Clip USB flash drive - 8 GB,Accessories
OFF-BI-10002954,Office Supplies,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Binders
OFF-AP-10003281,Office Supplies,Acco 6 Outlet Guardian Standard Surge Suppressor,Appliances
OFF-SU-10000898,Office Supplies,Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles  3 7/8 Cut  8L,Supplies
OFF-BI-10001249,Office Supplies,Avery Heavy-Duty EZD View Binder with Locking Rings,Binders
TEC-AC-10002718,Technology,Belkin Standard 104 key USB Keyboard,Accessories
TEC-PH-10002352,Technology,Avaya IP Phone 1140E VoIP phone,Phones
FUR-CH-10003774,Furniture,Global Wood Trimmed Managers Task Chair  Khaki,Chairs
OFF-AR-10000127,Office Supplies,Newell 321,Art
TEC-PH-10003811,Technology,Jabra Supreme Plus Driver Edition Headset,Phones
OFF-BI-10002393,Office Supplies,Binder Posts,Binders
FUR-TA-10002855,Furniture,Bevis Round Conference Table Top & Single Column Base,Tables
OFF-EN-10000781,Office Supplies,#10- 4 1/8 x 9 1/2 Recycled Envelopes,Envelopes
OFF-PA-10002160,Office Supplies,Xerox 1978,Paper
OFF-AR-10002257,Office Supplies,Eldon Spacemaker Box  Quick-Snap Lid  Clear,Art
OFF-FA-10004395,Office Supplies,Plymouth Boxed Rubber Bands by Plymouth,Fasteners
OFF-AP-10002534,Office Supplies,3.6 Cubic Foot Counter Height Office Refrigerator,Appliances
FUR-BO-10003034,Furniture,OSullivan Elevations Bookcase  Cherry Finish,Bookcases
OFF-ST-10000943,Office Supplies,Eldon ProFile File N Store Portable File Tub Letter/Legal Size Black,Storage
OFF-PA-10000533,Office Supplies,Southworth Parchment Paper & Envelopes,Paper
OFF-ST-10001172,Office Supplies,Tennsco Lockers  Sand,Storage
OFF-PA-10001661,Office Supplies,Xerox 1922,Paper
OFF-BI-10004817,Office Supplies,GBC Personal VeloBind Strips,Binders
FUR-CH-10003833,Furniture,Novimex Fabric Task Chair,Chairs
FUR-FU-10003142,Furniture,Master Big Foot Doorstop  Beige,Furnishings
TEC-AC-10001114,Technology,Microsoft Wireless Mobile Mouse 4000,Accessories
OFF-FA-10002975,Office Supplies,Staples,Fasteners
OFF-ST-10003996,Office Supplies,Letter/Legal File Tote with Clear Snap-On Lid  Black Granite,Storage
OFF-BI-10002571,Office Supplies,Avery Framed View Binder  EZD Ring (Locking)  Navy  1 1/2,Binders
OFF-PA-10000477,Office Supplies,Xerox 1952,Paper
OFF-BI-10004209,Office Supplies,Fellowes Twister Kit  Gray/Clear  3/pkg,Binders
TEC-AC-10002800,Technology,Plantronics Audio 478 Stereo USB Headset,Accessories
FUR-TA-10003954,Furniture,Hon 94000 Series Round Tables,Tables
TEC-AC-10003289,Technology,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Accessories
TEC-PH-10002468,Technology,Plantronics CS 50-USB - headset - Convertible  Monaural,Phones
OFF-PA-10001295,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,Paper
OFF-LA-10000248,Office Supplies,Avery 52,Labels
OFF-FA-10004076,Office Supplies,Translucent Push Pins by OIC,Fasteners
OFF-LA-10004008,Office Supplies,Avery 507,Labels
OFF-AR-10001177,Office Supplies,Newell 349,Art
OFF-BI-10001718,Office Supplies,GBC DocuBind P50 Personal Binding Machine,Binders
OFF-AR-10004602,Office Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Art
OFF-ST-10000078,Office Supplies,Tennsco 6- and 18-Compartment Lockers,Storage
OFF-AR-10004272,Office Supplies,Newell 308,Art
TEC-PH-10001578,Technology,Polycom SoundStation2 EX Conference phone,Phones
OFF-ST-10003638,Office Supplies,Mobile Personal File Cube,Storage
FUR-BO-10002213,Furniture,DMI Eclipse Executive Suite Bookcases,Bookcases
OFF-EN-10003040,Office Supplies,Quality Park Security Envelopes,Envelopes
TEC-PH-10000923,Technology,Belkin SportFit Armband For iPhone 5s/5c  Fuchsia,Phones
FUR-FU-10003623,Furniture,DataProducts Ampli Magnifier Task Lamp  Black,Furnishings
OFF-AP-10000124,Office Supplies,Acco 6 Outlet Guardian Basic Surge Suppressor,Appliances
OFF-AR-10004511,Office Supplies,Sanford Colorific Scented Colored Pencils  12/Pack,Art
OFF-PA-10003883,Office Supplies,Message Book  Phone  Wirebound Standard Line Memo  2 3/4 X 5,Paper
TEC-PH-10002807,Technology,Motorla HX550 Universal Bluetooth Headset,Phones
FUR-FU-10002364,Furniture,Eldon Expressions Wood Desk Accessories  Oak,Furnishings
OFF-SU-10001664,Office Supplies,Acme Office Executive Series Stainless Steel Trimmers,Supplies
FUR-TA-10003238,Furniture,Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables,Tables
TEC-PH-10001536,Technology,Spigen Samsung Galaxy S5 Case Wallet,Phones
OFF-AR-10004956,Office Supplies,Newell 33,Art
OFF-AR-10003696,Office Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Art
OFF-PA-10000551,Office Supplies,Array Memo Cubes,Paper
OFF-BI-10004506,Office Supplies,Wilson Jones data.warehouse D-Ring Binders with DublLock,Binders
OFF-PA-10000740,Office Supplies,Xerox 1982,Paper
FUR-CH-10002084,Furniture,Hon Mobius Operators Chair,Chairs
OFF-AP-10000692,Office Supplies,Fellowes Mighty 8 Compact Surge Protector,Appliances
OFF-AP-10000252,Office Supplies,Harmony HEPA Quiet Air Purifiers,Appliances
FUR-FU-10004748,Furniture,Howard Miller 16 Diameter Gallery Wall Clock,Furnishings
OFF-AR-10000538,Office Supplies,Boston Model 1800 Electric Pencil Sharpener  Gray,Art
TEC-PH-10001079,Technology,Polycom SoundPoint Pro SE-225 Corded phone,Phones
OFF-AP-10003842,Office Supplies,Euro-Pro Shark Turbo Vacuum,Appliances
FUR-CH-10000553,Furniture,Metal Folding Chairs  Beige  4/Carton,Chairs
OFF-AR-10003469,Office Supplies,Nontoxic Chalk,Art
OFF-PA-10003790,Office Supplies,Xerox 1991,Paper
FUR-BO-10002202,Furniture,Atlantic Metals Mobile 2-Shelf Bookcases  Custom Colors,Bookcases
OFF-AP-10002765,Office Supplies,Fellowes Advanced Computer Series Surge Protectors,Appliances
OFF-ST-10003692,Office Supplies,Recycled Steel Personal File for Hanging File Folders,Storage
TEC-PH-10001051,Technology,HTC One,Phones
OFF-AR-10000817,Office Supplies,Manco Dry-Lighter Erasable Highlighter,Art
OFF-SU-10000952,Office Supplies,Fiskars Home & Office Scissors,Supplies
FUR-FU-10004597,Furniture,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furnishings
OFF-BI-10002982,Office Supplies,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders
OFF-PA-10004285,Office Supplies,Xerox 1959,Paper
OFF-AP-10001391,Office Supplies,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Appliances
TEC-PH-10001944,Technology,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Phones
OFF-PA-10001776,Office Supplies,Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  600 Sets per Book,Paper
TEC-AC-10004145,Technology,Logitech diNovo Edge Keyboard,Accessories
OFF-PA-10003919,Office Supplies,Xerox 1989,Paper
OFF-PA-10002001,Office Supplies,Xerox 1984,Paper
OFF-PA-10002787,Office Supplies,Xerox 227,Paper
OFF-ST-10003123,Office Supplies,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Storage
FUR-FU-10000308,Furniture,Deflect-o Glass Clear Studded Chair Mats,Furnishings
TEC-CO-10003763,Technology,Canon PC1060 Personal Laser Copier,Copiers
FUR-TA-10001866,Furniture,Bevis Round Conference Room Tables and Bases,Tables
OFF-AP-10002222,Office Supplies,Staple holder,Appliances
OFF-PA-10003971,Office Supplies,Xerox 1965,Paper
OFF-AP-10004036,Office Supplies,Bionaire 99.97% HEPA Air Cleaner,Appliances
OFF-AP-10002287,Office Supplies,Eureka Sanitaire  Multi-Pro Heavy-Duty Upright  Disposable Bags,Appliances
FUR-TA-10001950,Furniture,Balt Solid Wood Round Tables,Tables
TEC-PH-10001527,Technology,Plantronics MX500i Earset,Phones
TEC-AC-10003095,Technology,Logitech G35 7.1-Channel Surround Sound Headset,Accessories
TEC-AC-10000358,Technology,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Accessories
OFF-EN-10004147,Office Supplies,Wausau Papers Astrobrights Colored Envelopes,Envelopes
FUR-FU-10001468,Furniture,Tenex Antistatic Computer Chair Mats,Furnishings
OFF-PA-10000380,Office Supplies,REDIFORM Incoming/Outgoing Call Register  11 X 8 1/2  100 Messages,Paper
OFF-AP-10000026,Office Supplies,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Appliances
OFF-PA-10003936,Office Supplies,Xerox 1994,Paper
FUR-FU-10002501,Furniture,Nu-Dell Executive Frame,Furnishings
OFF-AP-10001205,Office Supplies,Belkin 5 Outlet SurgeMaster Power Centers,Appliances
OFF-BI-10004141,Office Supplies,Insertable Tab Indexes For Data Binders,Binders
OFF-BI-10000632,Office Supplies,Satellite Sectional Post Binders,Binders
TEC-AC-10004864,Technology,Memorex Micro Travel Drive 32 GB,Accessories
TEC-MA-10000597,Technology,Lexmark S315 Color Inkjet Printer,Machines
OFF-PA-10002960,Office Supplies,Xerox 1926,Paper
OFF-PA-10000919,Office Supplies,Xerox 1918,Paper
OFF-BI-10001553,Office Supplies,SpineVue Locking Slant-D Ring Binders by Cardinal,Binders
OFF-AP-10004540,Office Supplies,Eureka The Boss Lite 10-Amp Upright Vacuum  Blue,Appliances
FUR-CH-10001714,Furniture,Global Leather & Oak Executive Chair  Burgundy,Chairs
FUR-FU-10002298,Furniture,Rubbermaid ClusterMat Chairmats  Mat Size- 66 x 60  Lip 20 x 11 -90 Degree Angle,Furnishings
OFF-AR-10000315,Office Supplies,Dixon Ticonderoga Maple Cedar Pencil  #2,Art
OFF-FA-10000936,Office Supplies,Acco Hot Clips Clips to Go,Fasteners
OFF-SU-10004768,Office Supplies,Acme Kleencut Forged Steel Scissors,Supplies
OFF-PA-10002581,Office Supplies,Xerox 1951,Paper
OFF-AP-10002403,Office Supplies,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Appliances
OFF-AR-10003087,Office Supplies,Staples in misc. colors,Art
TEC-PH-10000141,Technology,Clearsounds A400,Phones
TEC-CO-10000971,Technology,Hewlett Packard 310 Color Digital Copier,Copiers
OFF-FA-10001229,Office Supplies,Staples,Fasteners
OFF-BI-10002437,Office Supplies,Recycled Premium Regency Composition Covers,Binders
OFF-PA-10004255,Office Supplies,Xerox 219,Paper
OFF-PA-10001184,Office Supplies,Xerox 1903,Paper
TEC-AC-10002637,Technology,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Accessories
FUR-BO-10000780,Furniture,OSullivan Plantations 2-Door Library in Landvery Oak,Bookcases
TEC-PH-10003072,Technology,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Phones
TEC-MA-10000112,Technology,Panasonic KX MB2061 Multifunction Printer,Machines
TEC-AC-10004171,Technology,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Accessories
FUR-TA-10002645,Furniture,Hon Rectangular Conference Tables,Tables
OFF-BI-10003784,Office Supplies,Computer Printout Index Tabs,Binders
OFF-BI-10001617,Office Supplies,GBC Wire Binding Combs,Binders
FUR-CH-10002439,Furniture,Iceberg Nesting Folding Chair  19w x 6d x 43h,Chairs
OFF-AP-10003057,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 16 x 20 Room,Appliances
FUR-TA-10000849,Furniture,Bevis Rectangular Conference Tables,Tables
OFF-EN-10002973,Office Supplies,Ampad #10 Peel & Seel Holiday Envelopes,Envelopes
